input,cost_algo1,output_algo1,runtime_algo1
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 3, 1]-[4, 3, 1, 2]",8,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 2), (2, 4), (4, 3)]', '[(1, 4), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (3, 1)]', '[(2, 3), (3, 1), (4, 1)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 2), (2, 3), (4, 1)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.0062623
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[3, 1, 2, 4]-[3, 2, 4, 1]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]",8,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 2), (2, 3), (4, 3)]', '[(1, 3), (1, 4), (3, 2), (4, 2)]', '[(1, 4), (2, 3), (3, 1)]', '[(2, 1), (3, 4), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(2, 3), (3, 1), (4, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0039969
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 3, 1, 2]-[4, 3, 2, 1]",6,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 3), (2, 3), (4, 3)]', '[(1, 2), (3, 2), (4, 3)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0042674
"[1, 2, 3, 4]-[1, 3, 2, 4]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 2, 1, 4]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]-[4, 3, 2, 1]",7,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 4), (2, 1), (4, 3)]', '[(2, 3), (3, 1), (4, 1)]', '[(1, 4), (2, 4), (3, 1), (3, 2)]', '[(2, 1), (3, 2), (4, 2)]', '[(1, 3), (2, 3), (4, 1), (4, 2)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.0049533
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 1, 3]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 3, 1, 2]-[4, 3, 2, 1]",9,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 2), (2, 4), (4, 3)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 4), (2, 1), (3, 1)]', '[(2, 1), (3, 4), (4, 1)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 2), (3, 1), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0052323
"[1, 2, 3, 4]-[1, 3, 2, 4]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 3, 2]-[4, 3, 1, 2]-[4, 3, 2, 1]",6,"['[(1, 4), (2, 4), (3, 4)]', '[(1, 3), (2, 4), (4, 1)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (3, 1), (4, 2)]', '[(2, 1), (3, 2), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]']",0.0059038
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 2, 3]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 3, 4, 1]-[3, 1, 4, 2]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 3, 1, 2]-[4, 3, 2, 1]",7,"['[(1, 4), (2, 3), (3, 4)]', '[(1, 4), (2, 3), (4, 3)]', '[(1, 2), (3, 4), (4, 2)]', '[(2, 1), (3, 4), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]', '[(2, 1), (3, 2), (4, 3)]']",0.0038549
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 2, 3]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]",8,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (2, 3), (4, 3)]', '[(1, 3), (3, 4), (4, 2)]', '[(1, 4), (2, 4), (3, 1)]', '[(2, 3), (3, 1), (4, 3)]', '[(2, 4), (3, 2), (4, 1)]', '[(1, 2), (3, 2), (4, 1)]', '[(1, 3), (2, 3), (4, 1), (4, 2)]']",0.0068796
"[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",8,"['[(1, 4), (2, 4), (4, 3)]', '[(1, 2), (2, 4), (3, 2)]', '[(1, 3), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (3, 4)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]', '[(1, 3), (2, 3), (4, 1), (4, 2)]', '[(2, 1), (3, 1), (4, 2), (4, 3)]']",0.007991
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]-[4, 3, 2, 1]",5,"['[(1, 2), (2, 4), (3, 4)]', '[(1, 3), (2, 4), (4, 3)]', '[(2, 1), (3, 1), (4, 1)]', '[(1, 2), (3, 1), (4, 2)]', '[(1, 2), (2, 3), (4, 1)]']",0.0039147
"[1, 2, 4, 3]-[1, 3, 2, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]-[4, 3, 2, 1]",8,"['[(1, 3), (2, 4), (4, 3)]', '[(1, 2), (2, 4), (3, 2)]', '[(1, 4), (2, 3), (3, 1)]', '[(2, 3), (3, 1), (4, 1)]', '[(1, 4), (3, 1), (4, 2)]', '[(2, 1), (3, 2), (4, 2)]', '[(1, 3), (2, 3), (4, 1), (4, 2)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]']",0.0073711
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 3, 1, 2]",6,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 3), (2, 3), (4, 3)]', '[(1, 2), (3, 2), (4, 3)]', '[(1, 4), (2, 3), (3, 1)]', '[(2, 3), (2, 4), (3, 1), (4, 1)]', '[(2, 1), (3, 4), (4, 2)]']",0.0044579
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 2, 1, 3]-[4, 3, 1, 2]-[4, 3, 2, 1]",9,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 4), (2, 4), (4, 3)]', '[(1, 4), (3, 2), (4, 2)]', '[(1, 4), (2, 1), (3, 1)]', '[(2, 4), (3, 1), (4, 3)]', '[(2, 4), (3, 2), (4, 1)]', '[(1, 2), (3, 1), (4, 1)]', '[(1, 3), (2, 1), (4, 2)]', '[(2, 1), (3, 2), (4, 3)]']",0.0060593
"[1, 2, 3, 4]-[1, 3, 4, 2]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 1, 3, 2]-[4, 3, 2, 1]",9,"['[(1, 4), (2, 3), (3, 4)]', '[(1, 4), (3, 2), (4, 2)]', '[(1, 4), (2, 3), (4, 2)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 4), (2, 4), (3, 1), (3, 2)]', '[(1, 2), (3, 4), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0058821
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",8,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 4), (2, 3), (4, 3)]', '[(1, 3), (1, 4), (3, 2), (4, 2)]', '[(1, 4), (2, 3), (3, 1)]', '[(1, 3), (2, 1), (4, 1)]', '[(2, 1), (3, 1), (4, 3)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 1), (3, 4), (4, 2)]']",0.0049399
"[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 2, 1, 3]-[4, 3, 1, 2]-[4, 3, 2, 1]",8,"['[(1, 4), (2, 3), (4, 3)]', '[(1, 3), (2, 4), (3, 2)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 4), (2, 1), (3, 4)]', '[(2, 4), (3, 1), (4, 3)]', '[(1, 2), (3, 1), (4, 2)]', '[(2, 1), (3, 2), (4, 1)]', '[(1, 3), (2, 1), (4, 2)]']",0.0076481
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 3, 1]-[4, 3, 2, 1]",10,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 2), (2, 4), (4, 3)]', '[(1, 4), (3, 2), (4, 2)]', '[(1, 4), (2, 4), (3, 1)]', '[(2, 3), (3, 1), (4, 1)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0080789
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 2, 3]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]-[4, 3, 2, 1]",8,"['[(1, 2), (1, 3), (2, 4), (3, 4)]', '[(1, 2), (2, 3), (4, 3)]', '[(1, 2), (3, 4), (4, 2)]', '[(2, 1), (3, 1), (4, 3)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 2), (3, 2), (4, 1), (4, 3)]', '[(1, 3), (2, 1), (4, 2)]']",0.0069638
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 4, 3, 2]-[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",7,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 4), (2, 4), (4, 3)]', '[(1, 3), (3, 2), (4, 3)]', '[(2, 1), (3, 1), (4, 1)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (3, 2)]', '[(1, 3), (2, 3), (4, 1), (4, 2)]']",0.0077319
"[1, 2, 3, 4]-[1, 3, 2, 4]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]-[4, 3, 2, 1]",6,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 4), (2, 1), (3, 1)]', '[(2, 1), (3, 1), (4, 1)]', '[(1, 2), (3, 1), (4, 2)]', '[(1, 3), (3, 2), (4, 1)]', '[(1, 3), (2, 1), (4, 2)]']",0.0048124
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 2, 3]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 4, 1, 3]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]",7,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 3), (2, 3), (4, 3)]', '[(1, 3), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (3, 1)]', '[(2, 1), (3, 2), (3, 4), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0042415
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 1, 3]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]",9,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 2), (2, 3), (4, 3)]', '[(1, 4), (3, 2), (4, 2)]', '[(1, 4), (2, 4), (3, 1)]', '[(2, 3), (3, 4), (4, 1)]', '[(1, 3), (2, 1), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 3), (3, 2), (4, 1)]']",0.0061111
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 4, 1]-[3, 4, 2, 1]-[4, 2, 1, 3]-[4, 3, 2, 1]",7,"['[(1, 3), (2, 4), (3, 4)]', '[(1, 3), (2, 4), (4, 3)]', '[(1, 4), (3, 2), (4, 2)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(2, 1), (3, 2), (4, 2)]', '[(1, 3), (2, 1), (4, 2)]']",0.0048459
"[1, 2, 3, 4]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 2, 3]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",7,"['[(1, 4), (2, 4), (3, 4)]', '[(1, 3), (3, 4), (4, 2)]', '[(1, 3), (2, 3), (4, 2)]', '[(2, 1), (3, 1), (4, 3)]', '[(2, 4), (3, 2), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]']",0.0049724
"[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",8,"['[(1, 4), (2, 4), (3, 2)]', '[(1, 4), (3, 2), (4, 2)]', '[(1, 3), (2, 1), (3, 4)]', '[(1, 3), (2, 1), (2, 4), (4, 3)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(1, 2), (2, 3), (4, 1)]', '[(2, 1), (3, 1), (4, 2), (4, 3)]']",0.0047364
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 2, 3]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 2, 4, 1]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 1, 2]-[4, 3, 2, 1]",7,"['[(1, 4), (2, 3), (3, 4)]', '[(1, 2), (2, 3), (4, 3)]', '[(1, 3), (3, 4), (4, 2)]', '[(2, 1), (3, 1), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 3), (2, 1), (4, 2)]', '[(1, 2), (3, 1), (4, 3)]']",0.0060095
"[1, 3, 2, 4]-[1, 3, 4, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",8,"['[(1, 3), (2, 4), (3, 2)]', '[(1, 2), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (3, 4)]', '[(1, 3), (2, 1), (4, 3)]', '[(2, 1), (3, 1), (4, 3)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 2), (2, 3), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]']",0.005472
"[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 2, 3]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 3, 2, 1]",8,"['[(1, 2), (2, 3), (4, 3)]', '[(1, 3), (2, 4), (3, 2)]', '[(1, 2), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (2, 3), (3, 4)]', '[(2, 4), (3, 1), (4, 1)]', '[(2, 1), (3, 2), (4, 2)]', '[(1, 3), (3, 2), (4, 1)]', '[(1, 3), (2, 1), (4, 2)]']",0.0050178
"[1, 2, 3, 4]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 3, 1, 2]-[4, 3, 2, 1]",9,"['[(1, 2), (2, 3), (3, 4)]', '[(1, 2), (2, 3), (4, 2)]', '[(1, 2), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (2, 4), (4, 3)]', '[(1, 4), (2, 3), (3, 1)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]', '[(2, 1), (3, 2), (4, 3)]']",0.007776
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 4, 1, 3]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 2, 1, 3]-[4, 2, 3, 1]-[4, 3, 2, 1]",8,"['[(1, 4), (2, 3), (3, 4)]', '[(1, 2), (2, 3), (4, 3)]', '[(1, 4), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]', '[(2, 1), (3, 2), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0054143
"[1, 2, 3, 4]-[1, 3, 2, 4]-[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 2, 3, 1]",7,"['[(1, 4), (2, 4), (3, 4)]', '[(1, 4), (3, 2), (4, 2)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(2, 1), (3, 4), (4, 2)]', '[(1, 2), (2, 3), (4, 1)]', '[(2, 3), (3, 1), (4, 2)]']",0.0055038
"[1, 2, 3, 4]-[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 3, 1, 2]-[4, 3, 2, 1]",8,"['[(1, 4), (2, 3), (3, 4)]', '[(1, 4), (2, 4), (4, 3)]', '[(1, 3), (3, 2), (4, 2)]', '[(2, 3), (2, 4), (3, 1), (4, 1)]', '[(1, 2), (2, 4), (3, 1)]', '[(1, 2), (3, 1), (4, 1)]', '[(2, 1), (3, 2), (4, 2)]', '[(1, 3), (2, 1), (4, 2)]']",0.0054298
"[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 4, 1, 3]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 3, 1, 2]",5,"['[(1, 3), (2, 3), (4, 3)]', '[(1, 2), (3, 2), (4, 2)]', '[(1, 3), (2, 1), (3, 4)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 1), (3, 2), (3, 4), (4, 1)]']",0.0037355
"[1, 2, 3, 4]-[1, 3, 2, 4]-[1, 4, 2, 3]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[4, 1, 2, 3]-[4, 1, 3, 2]-[4, 2, 1, 3]-[4, 3, 2, 1]",7,"['[(1, 4), (2, 4), (3, 4)]', '[(1, 3), (2, 3), (4, 2)]', '[(1, 4), (2, 1), (4, 3)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 2), (3, 4), (4, 1)]', '[(1, 3), (3, 2), (4, 1)]', '[(2, 1), (3, 2), (4, 3)]']",0.0058454
"[1, 2, 4, 3]-[1, 3, 4, 2]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 4, 3]-[2, 3, 1, 4]-[2, 3, 4, 1]-[2, 4, 3, 1]-[3, 1, 2, 4]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 3, 2]-[4, 3, 1, 2]-[4, 3, 2, 1]",6,"['[(1, 4), (2, 3), (4, 3)]', '[(1, 3), (3, 2), (4, 2)]', '[(1, 4), (2, 4), (3, 1)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 2), (3, 1), (4, 1)]', '[(2, 1), (3, 2), (4, 2)]']",0.0040528
"[1, 2, 4, 3]-[1, 3, 2, 4]-[1, 4, 2, 3]-[1, 4, 3, 2]-[2, 1, 3, 4]-[2, 1, 4, 3]-[2, 3, 4, 1]-[2, 4, 1, 3]-[2, 4, 3, 1]-[3, 1, 4, 2]-[3, 2, 1, 4]-[3, 2, 4, 1]-[3, 4, 1, 2]-[3, 4, 2, 1]-[4, 1, 3, 2]-[4, 2, 3, 1]",10,"['[(1, 4), (2, 3), (4, 3)]', '[(1, 3), (2, 4), (3, 2)]', '[(1, 3), (3, 2), (4, 3)]', '[(1, 3), (2, 1), (3, 4)]', '[(2, 4), (3, 1), (4, 1)]', '[(1, 3), (2, 4), (4, 1)]', '[(1, 2), (3, 1), (3, 4), (4, 2)]', '[(1, 4), (2, 1), (3, 2)]', '[(2, 1), (3, 4), (4, 2)]', '[(2, 3), (3, 1), (4, 2)]']",0.0066527
